133 74 108 0.465056 4.000000 
134 68 802 34.381985 2286.000000 
135 237 96 0.450752 3.000000 
136 11 770 118.838974 1830.000000 
137 55 257 1.054720 53.000000 
138 177 311 2.089472 95.000000 
139 171 454 8.353408 317.000000 
140 39 145 0.683808 10.000000 
141 14 725 79.593475 1550.000000 
142 46 165 0.802240 14.000000 
143 45 56 0.415200 0.000000 
144 182 86 0.575328 2.000000 
145 44 135 0.501920 7.000000 
146 52 950 57.919487 3891.000000 
147 189 427 4.351936 265.000000 
148 41 696 24.467585 1324.000000 
149 117 2 0.820832 0.000000 
150 136 539 12.211616 562.000000 
151 205 320 2.410496 112.000000 
152 213 890 45.010880 3001.000000 
153 203 893 45.639679 3101.000000 
154 152 842 30.347584 2456.000000 
155 83 293 1.784448 79.000000 
156 197 309 5.418464 97.000000 
157 195 974 63.484737 4072.000000 
158 133 286 1.731776 72.000000 
159 256 503 8.968192 446.000000 
160 48 170 0.697792 14.000000 
161 129 226 1.234688 35.000000 
162 75 704 23.740992 1315.000000 
163 224 615 14.580096 838.000000 
164 33 975 93.937630 4209.000000 
165 48 738 25.456640 1830.000000 
166 112 789 27.420864 2009.000000 
167 146 689 20.925119 1239.000000 
168 75 763 31.694847 1797.000000 
169 121 817 24.079777 2304.000000 
170 46 735 29.481504 1526.000000 
171 22 42 0.415552 0.000000 
172 149 632 12.161056 934.000000 
173 168 780 24.292255 2514.000000 
174 160 1018 57.268223 4820.000000 
175 223 207 3.422112 26.000000 
176 53 701 22.410303 1309.000000 
177 232 170 0.749856 14.000000 
178 61 724 20.653728 1458.000000 
179 167 601 13.962080 773.000000 
180 98 285 1.899424 72.000000 
181 21 976 141.570557 3779.000000 
182 250 904 41.005154 3112.000000 
183 233 659 15.081536 1060.000000 
184 145 203 0.839552 24.000000 
185 220 831 31.033504 2330.000000 
186 122 24 0.282624 0.000000 
187 238 277 1.869312 71.000000 
188 97 767 30.324736 1792.000000 
189 186 392 3.254816 195.000000 
190 106 594 13.531392 759.000000 
191 26 216 2.187392 30.000000 
192 75 113 0.487232 5.000000 
193 163 303 2.655104 87.000000 
194 170 992 59.307808 3787.000000 
195 75 406 8.293056 222.000000 
196 104 502 7.102720 438.000000 
197 208 161 0.775552 12.000000 
198 175 996 59.677345 4380.000000 
199 6 514 64.049057 472.000000 
200 56 853 33.852577 2632.000000 
201 246 114 0.782336 4.000000 
202 35 932 77.329346 3475.000000 
203 127 340 2.241920 127.000000 
204 111 199 1.102368 23.000000 
205 178 561 12.730464 643.000000 
206 177 103 0.546816 3.000000 
207 151 162 1.546240 14.000000 
208 197 505 7.081376 470.000000 
209 229 87 0.483328 2.000000 
210 59 110 0.532480 4.000000 
211 100 775 27.701536 2011.000000 
212 149 597 11.589376 759.000000 
213 203 43 0.384096 0.000000 
214 237 841 34.504738 2502.000000 
215 233 273 1.755040 68.000000 
216 244 38 0.241504 1.000000 
217 101 377 6.062560 175.000000 
218 239 1005 55.881790 4629.000000 
219 223 424 4.370784 254.000000 
220 121 767 22.994144 1817.000000 
221 129 344 2.875392 129.000000 
222 76 92 0.589408 2.000000 
223 20 739 61.544449 1605.000000 
224 77 795 32.923969 2056.000000 
225 199 980 65.696609 4202.000000 
226 131 991 63.457279 4437.000000 
227 159 986 54.495552 4263.000000 
228 96 919 43.032673 3381.000000 
229 256 393 4.882144 211.000000 
230 64 284 1.682784 73.000000 
231 173 821 30.261248 2330.000000 
232 28 946 99.160706 3697.000000 
233 219 854 38.863297 2651.000000 
234 100 324 5.235008 108.000000 
235 188 951 49.231998 3816.000000 
236 167 988 62.885567 4331.000000 
237 193 176 0.984320 16.000000 
238 67 1011 80.316544 4728.000000 
239 207 503 8.444704 446.000000 
240 212 182 0.802304 17.000000 
241 77 882 49.106529 2906.000000 
242 119 755 22.609921 1760.000000 
243 245 773 26.398016 1881.000000 
244 135 754 28.526592 1702.000000 
245 148 228 0.919072 35.000000 
246 147 864 39.456768 2451.000000 
247 33 76 0.483360 1.000000 
248 168 265 1.601536 57.000000 
249 57 421 5.833600 248.000000 
250 100 250 2.711552 47.000000 
251 1 88 1.732608 2.000000 
252 158 881 37.520512 3024.000000 
253 128 227 0.915648 34.000000 
254 182 377 3.246080 174.000000 
255 163 126 0.542720 6.000000 
256 232 11 0.358400 0.000000 
257 36 377 7.677696 175.000000 
258 100 9 0.228896 0.000000 
259 65 52 0.341344 0.000000 
260 204 36 0.483360 0.000000 
261 175 802 31.510529 2217.000000 
262 59 503 9.762816 443.000000 
263 226 360 3.304928 148.000000 
264 188 727 19.981344 1550.000000 
265 130 896 48.541599 3920.000000 
266 44 822 34.105152 2295.000000 
267 249 28 0.272448 0.000000 
268 233 23 0.843744 0.000000 
269 58 727 20.176865 1495.000000 
270 131 362 5.041888 151.000000 
271 178 264 4.213056 55.000000 
272 158 382 3.355008 183.000000 
273 87 885 42.984608 2993.000000 
274 199 861 41.742657 2727.000000 
275 142 808 30.734337 2166.000000 
276 39 983 80.054398 5276.000000 
277 1 587 399.570953 722.000000 
278 230 932 27.694944 3557.000000 
279 119 375 3.790848 172.000000 
280 26 741 47.204353 1611.000000 
281 207 577 13.664256 699.000000 
282 179 113 0.462976 4.000000 
283 110 779 25.874464 1951.000000 
284 213 500 8.284000 435.000000 
285 47 836 35.485439 2477.000000 
286 140 642 20.473888 1030.000000 
287 109 94 0.495616 3.000000 
288 220 892 42.553345 3006.000000 
289 5 47 0.393824 0.000000 
290 198 1006 68.933853 5254.000000 
291 230 439 7.532160 309.000000 
292 71 958 64.198685 3894.000000 
293 98 128 0.779840 6.000000 
294 69 524 14.774368 499.000000 
295 143 1013 64.710686 4805.000000 
296 138 382 5.955008 185.000000 
297 45 776 36.247585 1900.000000 
298 80 936 53.818401 4434.000000 
299 46 314 2.822304 99.000000 
300 213 176 0.834528 15.000000 
301 19 828 85.928574 2292.000000 
302 241 549 13.581280 585.000000 
303 246 127 0.465696 6.000000 
304 219 729 21.643648 1562.000000 
305 131 271 1.774144 62.000000 
306 66 644 20.621759 977.000000 
307 56 363 2.805280 152.000000 
308 174 520 11.976704 494.000000 
309 145 747 21.795904 1677.000000 
310 44 170 0.821408 15.000000 
311 71 244 1.379520 43.000000 
312 213 580 10.557440 785.000000 
313 92 214 0.874496 28.000000 
314 90 136 0.501824 8.000000 
315 228 212 0.818656 31.000000 
316 209 127 1.487072 7.000000 
317 232 669 19.248129 1155.000000 
318 237 427 6.100992 265.000000 
319 112 128 0.529248 7.000000 
320 240 675 13.974336 1159.000000 
321 70 576 11.587392 684.000000 
322 95 482 11.184224 509.000000 
323 243 42 0.672896 0.000000 
324 237 228 1.365824 35.000000 
325 218 133 0.663776 7.000000 
326 135 639 14.378752 983.000000 
327 174 167 0.995360 14.000000 
328 240 267 1.490880 58.000000 
329 249 408 3.409056 222.000000 
330 235 706 16.612064 1351.000000 
331 225 824 31.908895 2263.000000 
332 146 331 3.133440 118.000000 
333 171 220 0.913504 31.000000 
334 124 30 0.727040 0.000000 
335 138 887 44.140350 3027.000000 
336 114 373 5.880384 170.000000 
337 184 863 38.602718 2809.000000 
338 181 175 1.202240 16.000000 
339 141 200 0.901088 23.000000 
340 92 313 2.355200 97.000000 
341 182 77 0.358016 2.000000 
342 201 728 21.547009 1498.000000 
343 99 84 0.325568 1.000000 
344 256 537 7.555072 566.000000 
345 77 256 1.374208 59.000000 
346 29 789 48.366241 2016.000000 
347 112 360 6.385344 148.000000 
348 148 389 3.360768 195.000000 
349 44 382 4.965216 183.000000 
350 185 32 0.341792 0.000000 
351 199 863 41.484638 2776.000000 
352 200 995 66.036865 4437.000000 
353 60 558 11.558112 618.000000 
354 161 981 61.091839 4274.000000 
355 222 967 54.781952 4076.000000 
356 191 601 10.752864 765.000000 
357 244 831 31.271263 2372.000000 
358 38 496 11.519744 415.000000 
359 253 651 16.721920 1062.000000 
360 144 516 10.477568 479.000000 
361 111 161 0.519840 13.000000 
362 212 449 9.918976 310.000000 
363 64 534 8.780416 532.000000 
364 208 11 0.390432 0.000000 
365 69 436 5.842816 278.000000 
366 28 980 105.774689 4175.000000 
367 65 719 27.326977 1432.000000 
368 114 194 1.023808 21.000000 
369 233 540 8.077632 604.000000 
370 177 489 8.112128 419.000000 
371 182 906 47.660706 3128.000000 
372 232 426 4.459584 259.000000 
373 54 262 2.754048 57.000000 
374 189 703 18.583551 1362.000000 
375 81 754 23.215008 1697.000000 
376 130 143 0.522112 8.000000 
377 95 524 6.953440 502.000000 
378 178 83 0.699360 1.000000 
379 138 339 2.562368 130.000000 
380 250 571 12.306656 667.000000 
381 196 142 0.511840 8.000000 
382 183 228 1.038112 35.000000 
383 170 965 56.569855 4047.000000 
384 121 424 5.490304 252.000000 
385 167 176 1.539712 16.000000 
386 141 636 16.114752 970.000000 
387 49 855 41.606945 2683.000000 
388 149 944 50.893345 3345.000000 
389 84 446 6.811680 310.000000 
390 44 955 69.766655 3875.000000 
391 64 1016 59.592609 4619.000000 
392 121 114 0.466112 4.000000 
393 66 804 35.430466 2141.000000 
394 137 842 36.828510 2475.000000 
395 230 726 24.114847 1540.000000 
396 147 575 9.526528 728.000000 
397 68 787 37.099743 1977.000000 
398 28 666 29.597729 1386.000000 
399 149 705 20.576256 1357.000000 
400 35 504 11.561024 444.000000 
401 104 958 58.669056 3890.000000 
402 41 274 1.878016 63.000000 
403 113 916 45.637791 3290.000000 
404 168 96 0.452960 2.000000 
405 68 440 6.191104 281.000000 
406 201 447 6.034240 324.000000 
407 120 475 5.632256 381.000000 
408 186 218 1.321728 30.000000 
409 221 148 0.552192 10.000000 
410 105 699 25.700031 1316.000000 
411 33 190 1.205600 22.000000 
412 35 841 49.361984 2480.000000 
413 124 642 14.861280 1026.000000 
414 220 426 4.081696 269.000000 
415 231 698 19.488895 1285.000000 
416 42 748 29.554815 1636.000000 
417 199 489 6.766592 420.000000 
418 28 324 3.530432 108.000000 
419 48 219 1.725184 31.000000 
420 74 108 1.466112 4.000000 
421 68 802 40.855778 2227.000000 
422 237 96 0.376448 2.000000 
423 11 770 117.537155 1824.000000 
424 55 257 1.146368 52.000000 
425 177 311 2.093792 95.000000 
426 171 454 8.178112 315.000000 
427 39 145 0.766176 8.000000 
428 14 725 71.860222 1599.000000 
429 46 165 0.925664 13.000000 
430 45 56 0.445888 0.000000 
431 182 86 0.377888 2.000000 
432 44 135 0.591872 8.000000 
433 52 950 55.354656 3853.000000 
434 189 427 4.216864 264.000000 
435 41 696 24.666208 1297.000000 
436 117 2 0.343680 0.000000 
437 136 539 10.053760 560.000000 
438 205 320 3.197952 111.000000 
439 213 890 39.965057 2991.000000 
440 203 893 45.036831 3042.000000 
441 152 842 30.113792 2501.000000 
442 83 293 1.906720 81.000000 
443 197 309 2.240096 96.000000 
444 195 974 61.513729 4078.000000 
445 133 286 1.782528 72.000000 
446 256 503 6.234592 444.000000 
447 48 170 1.275776 14.000000 
448 129 226 1.280992 36.000000 
449 75 704 20.374817 1261.000000 
450 224 615 12.993088 836.000000 
451 33 975 90.198013 4225.000000 
452 48 738 26.824352 1840.000000 
453 112 789 28.232639 2011.000000 
454 146 689 19.755009 1241.000000 
455 75 763 30.021631 1805.000000 
456 121 817 24.923649 2228.000000 
457 46 735 25.300480 1527.000000 
458 22 42 0.412000 0.000000 
459 149 632 15.634432 936.000000 
460 168 780 28.140127 2426.000000 
461 160 1018 56.253601 4768.000000 
462 223 207 0.927744 25.000000 
463 53 701 24.895489 1321.000000 
464 232 170 0.883136 15.000000 
465 61 724 20.191233 1503.000000 
466 167 601 14.534880 791.000000 
467 98 285 3.766080 73.000000 
468 21 976 146.534561 3710.000000 
469 250 904 40.464382 3079.000000 
470 233 659 15.474720 1058.000000 
471 145 203 0.882688 24.000000 
472 220 831 34.018303 2375.000000 
473 122 24 0.629056 0.000000 
474 238 277 3.316128 65.000000 
475 97 767 28.340223 1799.000000 
476 186 392 4.289248 195.000000 
477 106 594 15.227936 751.000000 
478 26 216 1.450880 31.000000 
479 75 113 0.623040 4.000000 
480 163 303 1.970176 93.000000 
481 170 992 65.527229 3734.000000 
482 75 406 8.142144 221.000000 
483 104 502 8.168288 439.000000 
484 208 161 0.915456 12.000000 
485 175 996 57.890816 4430.000000 
486 6 514 64.165886 482.000000 
487 56 853 36.062016 2683.000000 
488 246 114 0.478368 4.000000 
489 35 932 72.391167 3552.000000 
490 127 340 2.199392 127.000000 
491 111 199 2.027840 23.000000 
492 178 561 9.222144 634.000000 
493 177 103 1.431648 3.000000 
494 151 162 0.556224 13.000000 
495 197 505 13.175744 447.000000 
496 229 87 1.395456 2.000000 
497 59 110 1.953856 4.000000 
498 100 775 31.594561 1919.000000 
499 149 597 11.167296 799.000000 
500 203 43 0.358400 1.000000 
501 237 841 32.915775 2457.000000 
502 233 273 1.503360 66.000000 
503 244 38 0.417728 0.000000 
504 101 377 3.231392 177.000000 
505 239 1005 58.741154 4650.000000 
506 223 424 4.475776 255.000000 
507 121 767 23.075071 1816.000000 
508 129 344 2.852320 139.000000 
509 76 92 0.369088 2.000000 
510 20 739 59.441536 1589.000000 
511 77 795 29.648640 2044.000000 
512 199 980 66.830338 4222.000000 
513 131 991 64.940002 4395.000000 
514 159 986 51.899967 4315.000000 
515 96 919 43.650497 3393.000000 
516 256 393 4.833504 204.000000 
517 64 284 1.640192 71.000000 
518 173 821 30.277857 2303.000000 
519 28 946 97.787933 3720.000000 
520 219 854 33.187584 2608.000000 
521 100 324 2.475488 108.000000 
522 188 951 49.052834 3754.000000 
523 167 988 59.832382 4296.000000 
524 193 176 0.823360 17.000000 
525 67 1011 82.936989 4708.000000 
526 207 503 7.355264 445.000000 
527 212 182 0.805632 18.000000 
528 77 882 45.401825 2939.000000 
529 119 755 25.632641 1723.000000 
530 245 773 26.999329 1873.000000 
531 135 754 26.143999 1762.000000 
532 148 228 1.071360 35.000000 
533 147 864 38.897697 2392.000000 
534 33 76 1.120512 1.000000 
535 168 265 1.767424 56.000000 
536 57 421 4.338880 247.000000 
537 100 250 1.297504 47.000000 
538 1 88 1.939200 2.000000 
539 158 881 39.760448 2997.000000 
540 128 227 1.107968 34.000000 
541 182 377 3.378400 186.000000 
542 163 126 0.611296 7.000000 
543 232 11 0.329728 0.000000 
544 36 377 6.386112 182.000000 
545 100 9 0.338176 0.000000 
546 65 52 0.293536 0.000000 
547 204 36 0.937024 1.000000 
548 175 802 25.636095 2246.000000 
549 59 503 6.386368 449.000000 
550 226 360 2.643008 149.000000 
551 188 727 20.531521 1489.000000 
552 130 896 50.567520 4093.000000 
553 44 822 38.365185 2241.000000 
554 249 28 0.331776 0.000000 
555 233 23 0.346304 0.000000 
556 58 727 17.491072 1558.000000 
557 131 362 3.241408 153.000000 
558 178 264 1.477888 56.000000 
559 158 382 5.857280 183.000000 
560 87 885 42.200768 2947.000000 
561 199 861 44.742687 2754.000000 
562 142 808 32.120544 2151.000000 
563 39 983 80.930336 5259.000000 
564 1 587 356.386810 761.000000 
565 230 932 26.468351 3473.000000 
566 119 375 2.923968 169.000000 
567 26 741 45.137920 1654.000000 
568 207 577 10.799424 702.000000 
569 179 113 0.424704 4.000000 
570 110 779 24.304865 1913.000000 
571 213 500 7.255040 441.000000 
572 47 836 42.043488 2508.000000 
573 140 642 14.820512 968.000000 
574 109 94 0.777248 3.000000 
575 220 892 39.782593 3035.000000 
576 5 47 0.287392 0.000000 
577 198 1006 69.671043 5292.000000 
578 230 439 4.516672 301.000000 
579 71 958 66.008415 3843.000000 
580 98 128 1.903200 6.000000 
581 69 524 12.559008 502.000000 
582 143 1013 64.788483 4800.000000 
583 138 382 3.271008 185.000000 
584 45 776 34.039806 1902.000000 
585 80 936 54.213215 4423.000000 
586 46 314 2.365440 99.000000 
587 213 176 0.759840 17.000000 
588 19 828 84.565758 2294.000000 
589 241 549 12.232800 610.000000 
590 246 127 0.432928 5.000000 
591 219 729 19.308577 1547.000000 
592 131 271 4.306848 63.000000 
593 66 644 19.204096 978.000000 
594 56 363 2.652160 152.000000 
595 174 520 8.532512 495.000000 
596 145 747 23.902208 1689.000000 
597 44 170 0.858304 14.000000 
598 71 244 1.458784 44.000000 
599 213 580 10.539008 778.000000 
600 92 214 0.876800 28.000000 
601 90 136 0.469312 9.000000 
602 228 212 0.891008 28.000000 
603 209 127 0.612480 6.000000 
604 232 669 14.164480 1148.000000 
605 237 427 5.082720 273.000000 
606 112 128 0.448576 7.000000 
607 240 675 15.240672 1152.000000 
608 70 576 13.394112 719.000000 
609 95 482 5.699488 490.000000 
610 243 42 0.299008 0.000000 
611 237 228 1.036288 35.000000 
612 218 133 0.634880 6.000000 
613 135 639 14.123680 954.000000 
614 174 167 0.688256 14.000000 
615 240 267 1.364064 58.000000 
616 249 408 6.301984 224.000000 
617 235 706 23.162880 1340.000000 
618 225 824 30.177280 2314.000000 
619 146 331 2.384128 117.000000 
620 171 220 1.052928 33.000000 
621 124 30 0.522336 0.000000 
622 138 887 42.807297 2959.000000 
623 114 373 5.445088 172.000000 
624 184 863 32.562626 2855.000000 
625 181 175 0.785792 15.000000 
626 141 200 0.942080 23.000000 
627 92 313 1.986560 100.000000 
628 182 77 0.600128 1.000000 
629 201 728 23.951777 1499.000000 
630 99 84 0.847872 1.000000 
631 256 537 10.811392 588.000000 
632 77 256 1.208032 64.000000 
633 29 789 48.431904 1986.000000 
634 112 360 2.684928 147.000000 
635 148 389 6.186464 195.000000 
636 44 382 4.907200 185.000000 
637 185 32 0.384864 0.000000 
638 199 863 41.359360 2826.000000 
639 200 995 65.777664 4448.000000 
640 60 558 10.183296 614.000000 
641 161 981 62.404705 4264.000000 
642 222 967 58.315266 3975.000000 
643 191 601 14.985824 780.000000 
644 244 831 24.701056 2331.000000 
645 38 496 9.250816 411.000000 
646 253 651 17.245983 1089.000000 
647 144 516 7.638240 483.000000 
648 111 161 0.537152 12.000000 
649 212 449 4.868096 318.000000 
650 64 534 8.938752 559.000000 
651 208 11 1.295296 0.000000 
652 69 436 6.035584 277.000000 
653 28 980 106.209091 4158.000000 
654 65 719 29.410624 1452.000000 
655 114 194 0.879328 22.000000 
656 233 540 9.529504 585.000000 
657 177 489 7.723008 422.000000 
658 182 906 45.880898 3195.000000 
659 232 426 4.377568 265.000000 
660 54 262 3.076096 55.000000 
661 189 703 18.744097 1346.000000 
662 81 754 25.446177 1724.000000 
663 130 143 0.864768 9.000000 
664 95 524 10.014720 535.000000 
665 178 83 1.094880 2.000000 
666 138 339 3.559424 127.000000 
667 250 571 8.742400 683.000000 
668 196 142 0.530336 8.000000 
669 183 228 0.979680 35.000000 
670 170 965 55.252480 4014.000000 
671 121 424 4.274112 258.000000 
672 167 176 0.800672 17.000000 
673 141 636 16.232449 956.000000 
674 49 855 41.240417 2659.000000 
675 149 944 54.982529 3411.000000 
676 84 446 6.348928 299.000000 
677 44 955 63.408127 3917.000000 
678 64 1016 59.731968 4706.000000 
679 121 114 0.520064 5.000000 
680 66 804 39.676449 2101.000000 
681 137 842 35.645439 2509.000000 
682 230 726 24.804672 1488.000000 
683 147 575 13.738496 713.000000 
684 68 787 36.800735 2020.000000 
685 28 666 30.562977 1327.000000 
686 149 705 21.033440 1345.000000 
687 35 504 10.581664 449.000000 
688 104 958 62.849182 3889.000000 
689 41 274 1.722112 63.000000 
690 113 916 46.086239 3325.000000 
691 168 96 0.456256 3.000000 
692 68 440 6.102720 288.000000 
693 201 447 5.856320 309.000000 
694 120 475 6.858272 382.000000 
695 186 218 0.890880 31.000000 
696 221 148 0.729952 10.000000 
697 105 699 24.338623 1324.000000 
698 33 190 1.029120 20.000000 
699 35 841 54.008640 2519.000000 
700 124 642 15.674720 977.000000 
701 220 426 4.302848 261.000000 
702 231 698 22.491137 1309.000000 
703 42 748 28.680544 1687.000000 
704 199 489 8.615968 423.000000 
705 28 324 3.517344 108.000000 
706 48 219 1.234752 31.000000 
707 74 108 0.782336 4.000000 
708 68 802 37.413246 2204.000000 
709 237 96 1.382272 2.000000 
710 11 770 117.317665 1860.000000 
711 55 257 1.370240 50.000000 
712 177 311 2.014624 96.000000 
713 171 454 5.901472 319.000000 
714 39 145 0.772096 9.000000 
715 14 725 78.745598 1529.000000 
716 46 165 2.648736 13.000000 
717 45 56 0.419968 1.000000 
718 182 86 0.381696 2.000000 
719 44 135 0.661696 7.000000 
720 52 950 58.384354 3864.000000 
721 189 427 4.306336 270.000000 
722 41 696 24.532640 1279.000000 
723 117 2 0.333824 0.000000 
724 136 539 8.652320 563.000000 
725 205 320 3.306784 111.000000 
726 213 890 40.421089 2962.000000 
727 203 893 47.173473 3069.000000 
728 152 842 34.311295 2469.000000 
729 83 293 1.903648 82.000000 
730 197 309 2.332160 98.000000 
731 195 974 62.048191 4113.000000 
732 133 286 1.894432 72.000000 
733 256 503 8.744960 451.000000 
734 48 170 0.936352 14.000000 
735 129 226 1.100256 35.000000 
736 75 704 20.079712 1271.000000 
737 224 615 16.173153 868.000000 
738 33 975 92.020798 4213.000000 
739 48 738 24.844769 1881.000000 
740 112 789 24.621376 1997.000000 
741 146 689 20.512768 1288.000000 
742 75 763 28.102943 1807.000000 
743 121 817 30.455551 2248.000000 
744 46 735 24.056095 1573.000000 
745 22 42 0.620352 1.000000 
746 149 632 12.146400 1084.000000 
747 168 780 29.431711 2561.000000 
748 160 1018 57.431679 4776.000000 
749 223 207 1.031136 26.000000 
750 53 701 20.652033 1372.000000 
751 232 170 0.808672 16.000000 
752 61 724 20.543840 1476.000000 
753 167 601 14.779456 786.000000 
754 98 285 2.018656 72.000000 
755 21 976 146.670532 3792.000000 
756 250 904 41.857567 3120.000000 
757 233 659 16.646208 1071.000000 
758 145 203 0.818496 25.000000 
759 220 831 34.483841 2346.000000 
760 122 24 0.287744 0.000000 
761 238 277 1.511456 66.000000 
762 97 767 28.657568 1866.000000 
763 186 392 3.520128 198.000000 
764 106 594 11.651936 758.000000 
765 26 216 1.475872 30.000000 
766 75 113 0.355040 5.000000 
767 163 303 4.284416 86.000000 
768 170 992 62.515743 3793.000000 
769 75 406 8.202432 223.000000 
770 104 502 11.461792 440.000000 
771 208 161 0.760832 12.000000 
772 175 996 62.359104 4391.000000 
773 6 514 65.779869 482.000000 
774 56 853 36.038719 2591.000000 
775 246 114 1.904704 4.000000 
776 35 932 76.189278 3501.000000 
777 127 340 2.367264 129.000000 
778 111 199 0.936352 24.000000 
779 178 561 14.980736 643.000000 
780 177 103 0.531584 3.000000 
781 151 162 1.163104 12.000000 
782 197 505 8.553824 452.000000 
783 229 87 0.362144 3.000000 
784 59 110 0.475584 5.000000 
785 100 775 24.745632 1919.000000 
786 149 597 14.765152 763.000000 
787 203 43 0.497664 0.000000 
788 237 841 30.498816 2499.000000 
789 233 273 1.375360 66.000000 
790 244 38 0.339968 0.000000 
791 101 377 3.207168 173.000000 
792 239 1005 57.013664 4682.000000 
793 223 424 5.326848 256.000000 
794 121 767 27.178976 1803.000000 
795 129 344 2.790528 128.000000 
796 76 92 0.401600 3.000000 
797 20 739 58.367393 1613.000000 
798 77 795 31.576063 2117.000000 
799 199 980 63.125504 4219.000000 
800 131 991 64.253632 4369.000000 
801 159 986 52.912128 4227.000000 
802 96 919 41.570976 3395.000000 
803 256 393 5.253216 203.000000 
